GRI1,GRI2,GRI3,GRI4,GRI5,GRI6,GRI7,GRI8,GRI9,GRI10,GRI11,GRI12,GRI13,GRI14,GRI15,GRI16,GRI17,GRI18,GRI19,GRI20,GRI21,GRI22,GRI23,GRI24,GRI25,GRI26,GRI27,GRI28,GRI29,GRI30,GRI31,GRI32,GRI33,GRI34,GRI35,GRI36,GRI37,GRI38,GRI39,GRI40,GRI41,SOGS4,SOGS5,SOGS6,SOGS7,SOGS8,SOGS9,SOGS10,SOGS11,SOGS12,SOGS13,SOGS14,SOGS15,Student,ID
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,743
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,744
1,6,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,745
2,2,1,5,2,2,1,2,1,2,4,5,1,3,1,2,4,2,1,5,1,3,4,1,4,4,3,1,2,1,1,4,1,2,1,1,1,1,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,746
2,2,2,1,1,2,2,1,1,2,3,2,4,4,3,3,4,2,1,4,2,5,2,3,2,1,3,2,2,5,2,3,4,2,2,3,4,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,747
2,2,2,1,1,2,2,1,1,2,3,2,4,4,3,3,4,2,1,4,2,5,2,3,2,1,3,2,2,5,2,3,4,2,2,3,4,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,748
1,1,1,5,1,1,5,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,749
1,1,1,5,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,750
1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,751
1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,752
2,1,1,1,1,1,1,6,1,1,1,6,1,1,3,1,1,1,4,6,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,753
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,754
2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,1,1,6,1,1,1,1,1,3,6,6,1,1,4,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,755
2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,1,1,6,1,1,1,1,1,3,6,6,1,1,4,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,756
1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,3,1,1,1,1,5,1,2,1,1,1,1,2,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,757
1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,3,1,1,1,1,5,1,2,1,1,1,1,2,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,758
2,1,1,1,2,1,2,2,1,2,4,6,2,3,5,1,3,1,3,6,1,1,4,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,759
1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,760
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,761
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,762
1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,763
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,764
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,765
2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,5,1,1,1,5,1,1,3,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,766
2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,5,1,1,1,5,1,1,3,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,767
2,1,3,2,3,1,4,1,1,1,1,4,1,2,2,1,1,1,2,5,1,1,2,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,768
2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,4,5,1,5,5,1,1,1,1,6,1,3,5,1,2,2,1,1,1,1,1,3,1,1,1,0,0,0,0,1,0,0,0,1,769
2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,4,5,1,5,5,1,1,1,1,6,1,3,5,1,2,2,1,1,1,1,1,3,1,1,1,0,0,0,0,1,0,0,0,1,770
1,1,1,1,1,1,2,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,6,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,771
1,1,1,1,1,1,2,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,6,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,772
1,6,5,1,1,1,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,0,0,0,0,0,1,0,1,773
2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,5,2,2,5,2,2,2,2,5,2,2,2,2,2,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,774
2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,5,2,2,5,2,2,2,2,5,2,2,2,2,2,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,775
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,776
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,777
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,778
2,1,3,4,2,1,1,1,1,1,1,4,1,1,3,1,1,1,3,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,779
6,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,780
2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,781
1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,782
1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,783
1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,784
2,1,1,4,1,1,2,1,1,1,1,4,1,5,4,1,1,1,2,5,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,1,0,1,0,1,785
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,786
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,787
1,2,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,788
1,5,2,5,4,2,2,3,3,3,2,5,4,1,2,1,2,1,1,5,1,1,4,2,2,2,2,1,2,1,1,4,1,1,1,1,1,1,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,789
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,790
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,791
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,792
2,2,2,4,2,1,2,2,1,1,1,4,1,2,2,1,2,2,2,5,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,793
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,794
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,795
2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,4,1,1,2,1,1,1,1,5,1,1,2,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,796
2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,4,1,1,2,1,1,1,1,5,1,1,2,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,797
1,1,1,5,1,1,4,1,1,1,1,5,1,6,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,0,0,0,0,0,1,0,0,0,1,798
2,1,1,1,1,2,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,5,1,4,3,1,1,4,3,5,1,1,4,1,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,799
2,1,1,1,1,2,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,5,1,4,3,1,1,4,3,5,1,1,4,1,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,800
2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1,801
2,1,1,1,1,2,1,1,2,4,2,6,1,1,5,1,3,3,4,4,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,802
2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,803
2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,804
1,1,1,2,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,805
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,4,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,806
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,807
6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,808
1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,809
1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,810
1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,811
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,812
1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,813
1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,814
1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,815
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,816
3,1,1,4,3,1,4,1,1,1,1,6,1,2,2,1,2,2,2,5,2,2,4,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,817
1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,6,1,2,3,1,1,2,1,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,818
1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,6,1,2,3,1,1,2,1,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,819
1,2,1,5,1,1,3,1,1,2,2,6,1,1,4,1,2,1,1,5,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,2,1,0,0,0,0,0,1,0,1,0,1,820
1,1,1,1,1,1,3,1,1,4,1,5,1,2,2,1,1,3,2,5,1,2,2,1,1,2,2,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,821
2,1,2,2,1,2,2,1,1,2,2,6,1,1,1,1,1,1,1,4,1,6,1,1,1,1,1,1,3,6,1,1,1,1,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,1,822
2,1,2,2,1,2,2,1,1,2,2,6,1,1,1,1,1,1,1,4,1,6,1,1,1,1,1,1,3,6,1,1,1,1,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,1,823
1,1,1,6,1,1,1,6,1,3,1,6,1,1,1,2,1,1,6,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,6,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,824
2,1,1,1,1,1,4,1,1,1,1,5,1,1,5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,825
3,5,1,5,1,2,2,2,2,4,2,4,4,2,2,2,1,1,1,4,5,3,1,4,2,3,4,1,3,1,2,2,1,1,3,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,826
2,1,1,1,1,1,2,1,1,2,1,1,1,4,1,1,3,1,1,1,1,6,1,2,2,1,1,1,2,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,827
2,1,1,1,1,1,2,1,1,2,1,1,1,4,1,1,3,1,1,1,1,6,1,2,2,1,1,1,2,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,828
2,1,1,1,2,2,2,2,1,2,2,5,2,5,1,1,1,6,1,1,1,6,1,1,4,1,1,1,4,6,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,829
2,1,1,1,2,2,2,2,1,2,2,5,2,5,1,1,1,6,1,1,1,6,1,1,4,1,1,1,4,6,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,830
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,831
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,832
1,5,2,4,1,1,1,6,1,1,1,6,1,1,1,1,1,1,4,5,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,833
6,6,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,6,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,834
2,5,2,5,2,2,2,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,0,0,0,0,1,0,0,0,1,835
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,836
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,837
1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,838
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,839
3,3,2,4,2,2,2,2,2,3,2,4,2,2,3,2,2,2,2,5,2,2,2,2,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,840
1,1,1,2,2,2,1,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,0,0,0,0,0,1,1,841
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,842
1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,843
2,2,3,3,4,4,2,2,2,1,2,2,3,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,3,1,2,2,1,2,1,1,1,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,844
2,2,2,5,2,1,3,2,2,4,2,3,2,3,2,1,3,2,2,5,1,1,2,2,2,3,4,1,2,1,1,3,1,1,1,1,1,1,4,3,4,2,1,1,0,0,0,0,0,0,0,0,0,1,845
2,1,1,2,3,1,2,1,1,1,1,2,1,1,3,1,2,3,1,2,1,2,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,1,1,0,0,0,0,1,0,0,0,1,846
3,5,4,4,4,2,3,4,3,4,2,3,3,2,2,2,3,4,3,4,2,3,3,3,3,3,4,2,4,1,2,5,2,3,1,1,1,1,2,3,2,3,1,1,1,0,0,0,0,1,0,0,0,1,847
3,1,2,1,2,1,1,3,2,2,4,2,3,2,1,4,2,2,2,3,2,3,2,3,2,1,2,3,2,5,2,3,2,2,3,2,3,2,2,2,2,2,1,2,1,0,0,0,0,1,0,0,0,1,848
3,1,2,1,2,1,1,3,2,2,4,2,3,2,1,4,2,2,2,3,2,3,2,3,2,1,2,3,2,5,2,3,2,2,3,2,3,2,2,2,2,2,1,2,1,0,0,0,0,1,0,0,0,1,849
3,5,2,4,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,4,2,3,1,1,2,2,3,2,1,1,1,3,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,850
3,5,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,851
1,4,1,5,1,1,4,1,1,1,5,6,1,2,2,1,4,1,1,5,1,1,4,1,1,4,4,1,2,1,3,1,1,3,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,852
2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,4,4,4,1,4,1,1,2,2,1,1,4,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,853
1,1,1,1,1,1,2,1,2,1,4,1,2,4,1,1,2,3,2,3,3,1,3,3,4,3,3,3,3,4,2,3,3,1,1,2,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,854
1,1,1,1,1,1,2,1,2,1,4,1,2,4,1,1,2,3,2,3,3,1,3,3,4,3,3,3,3,4,2,3,3,1,1,2,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,855
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,856
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,857
1,6,3,4,1,1,1,1,4,1,1,5,1,1,4,1,1,1,3,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,858
1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,6,1,1,1,1,2,1,2,1,2,1,1,3,1,2,1,1,1,1,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,1,859
3,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,4,3,3,4,5,4,3,3,1,3,4,4,5,5,4,3,3,4,1,4,1,2,2,3,3,3,3,2,1,1,1,0,0,1,0,0,0,1,860
3,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,4,3,3,4,5,4,3,3,1,3,4,4,5,5,4,3,3,4,1,4,1,2,2,3,3,3,3,2,1,1,1,0,0,1,0,0,0,1,861
1,1,2,5,2,1,1,1,1,1,1,5,1,4,2,1,1,1,2,5,1,1,1,1,1,3,4,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,862
1,6,1,4,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,2,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,863
4,6,1,1,1,1,1,1,1,1,1,6,1,1,4,6,1,6,6,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,864
2,1,2,1,2,1,1,3,2,1,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,865
2,1,2,1,2,1,1,3,2,1,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,866
